user_id,signup_date,status,age,city,salary
U43831,2024-06-03 00:00:00,inactive,46,Chicago,32806
U43832,2024-07-13 00:00:00,inactive,65,Chicago,85851
U43833,2024-07-12 00:00:00,active,58,Delhi,70161
U43834,2024-11-14 00:00:00,active,51,New York,116361
U43835,2024-02-03 00:00:00,active,58,Phoenix,65496
U43836,2024-03-27 00:00:00,inactive,51,Los Angeles,102817
U43837,2024-03-03 00:00:00,active,,Los Angeles,44105
U43838,2024-11-16 00:00:00,active,45,London,82246
U43839,2024-07-07 00:00:00,active,50,Phoenix,77241
U43840,2024-11-15 00:00:00,active,61,Delhi,57191
U43841,2024-04-06 00:00:00,inactive,65,Phoenix,102068
U43842,2024-08-28 00:00:00,active,,London,N/A
U43843,2024-06-22 00:00:00,inactive,,London,93085
U43844,2024-05-10 00:00:00,inactive,50,Mumbai,23942
U43845,2024-01-31 00:00:00,active,51,London,107084
U43846,2024-05-05 00:00:00,inactive,21,Los Angeles,96518
U43847,2024-05-18 00:00:00,inactive,57,Houston,113407
U43848,2024-12-19 00:00:00,inactive,62,Delhi,54294
U43849,2024-05-30 00:00:00,active,47,Mumbai,N/A
U43850,2024-05-31 00:00:00,active,50,Houston,25173
U43851,2024-11-30 00:00:00,inactive,64,New York,80598
U43852,2024-12-22 00:00:00,inactive,36,New York,55556
U43853,2024-02-16 00:00:00,active,24,Phoenix,77658
U43854,2024-07-23 00:00:00,active,52,Mumbai,N/A
U43855,2024-01-23 00:00:00,active,34,Delhi,26225
U43856,2024-10-03 00:00:00,active,34,Mumbai,N/A
U43857,2024-11-29 00:00:00,active,46,Delhi,85332
U43858,2024-04-13 00:00:00,inactive,59,New York,N/A
U43859,2024-09-01 00:00:00,inactive,53,New York,50962
U43860,2024-07-29 00:00:00,inactive,39,Chicago,117221
U43861,2024-04-24 00:00:00,active,40,New York,53169
U43862,2024-10-27 00:00:00,inactive,56,New York,52155
U43863,2024-04-09 00:00:00,inactive,20,Delhi,78229
U43864,2024-10-14 00:00:00,inactive,19,New York,20793
U43865,2024-12-22 00:00:00,active,49,London,89234
U43866,2024-08-18 00:00:00,inactive,42,Chicago,76713
U43867,2024-01-19 00:00:00,inactive,39,London,48431
U43868,2024-12-31 00:00:00,active,23,Mumbai,79691
U43869,2024-03-17 00:00:00,active,56,Los Angeles,82605
U43870,2024-06-30 00:00:00,active,29,Houston,41232
U43871,2024-07-31 00:00:00,active,63,Los Angeles,33646
U43872,2024-08-26 00:00:00,inactive,38,Los Angeles,28228
U43873,2024-08-23 00:00:00,active,31,Delhi,45925
U43874,2024-12-20 00:00:00,inactive,,Chicago,47073
U43875,2024-03-31 00:00:00,inactive,64,Chicago,83086
U43876,2024-07-01 00:00:00,active,36,New York,34900
U43877,2024-09-02 00:00:00,active,30,London,45821
U43878,2024-04-15 00:00:00,inactive,62,Mumbai,37575
U43879,2024-10-26 00:00:00,active,29,Chicago,58575
U43880,2024-12-26 00:00:00,inactive,46,Los Angeles,41632
U43881,2024-07-28 00:00:00,active,40,Mumbai,107066
U43882,2024-09-24 00:00:00,active,34,New York,73099
U43883,2024-08-30 00:00:00,active,,New York,40411
U43884,2024-07-24 00:00:00,inactive,23,Chicago,97921
U43885,2024-11-28 00:00:00,inactive,35,Chicago,111623
U43886,2024-03-01 00:00:00,active,62,Houston,96813
U43887,2024-02-01 00:00:00,inactive,,London,25318
U43888,2024-03-03 00:00:00,active,21,Los Angeles,66721
U43889,2024-12-24 00:00:00,active,52,Delhi,28401
U43890,2024-04-27 00:00:00,inactive,25,Chicago,N/A
U43891,2024-04-13 00:00:00,inactive,45,London,30885
U43892,2024-03-25 00:00:00,inactive,54,Chicago,96899
U43893,2024-08-02 00:00:00,inactive,30,London,21796
U43894,2024-04-02 00:00:00,inactive,60,Mumbai,63628
U43895,2024-11-22 00:00:00,active,65,Phoenix,87350
U43896,2024-01-03 00:00:00,inactive,45,Los Angeles,104903
U43897,2024-01-30 00:00:00,inactive,46,Delhi,99468
U43898,2024-01-05 00:00:00,active,34,London,76914
U43899,2024-03-18 00:00:00,inactive,48,Mumbai,45149
U43900,2024-04-05 00:00:00,active,47,Phoenix,31536
U43901,2024-07-03 00:00:00,inactive,20,Los Angeles,100212
U43902,2024-08-25 00:00:00,inactive,22,Los Angeles,99274
U43903,2024-01-09 00:00:00,inactive,,Los Angeles,101646
U43904,2024-02-22 00:00:00,inactive,32,Houston,68296
U43905,2024-06-19 00:00:00,active,59,New York,102889
U43906,2024-05-09 00:00:00,active,52,Delhi,49347
U43907,2024-07-19 00:00:00,active,23,Delhi,119290
U43908,2024-11-17 00:00:00,inactive,40,Delhi,25778
U43909,2024-06-18 00:00:00,active,,Chicago,89141
U43910,2024-08-26 00:00:00,active,49,Mumbai,31995
U43911,2024-07-09 00:00:00,active,51,Chicago,116003
U43912,2024-03-29 00:00:00,active,57,Mumbai,95492
U43913,2024-10-07 00:00:00,inactive,34,Chicago,32088
U43914,2024-10-19 00:00:00,inactive,54,Chicago,22183
U43915,2024-05-24 00:00:00,active,53,Los Angeles,47701
U43916,2024-01-31 00:00:00,inactive,53,London,48692
U43917,2024-11-12 00:00:00,active,32,Phoenix,67261
U43918,2024-03-26 00:00:00,inactive,59,London,N/A
U43919,2024-08-10 00:00:00,inactive,18,New York,22111
U43920,2024-11-26 00:00:00,inactive,46,New York,60776
U43921,2024-11-25 00:00:00,active,39,London,108015
U43922,2024-08-25 00:00:00,inactive,64,Chicago,93316
U43923,2024-03-07 00:00:00,inactive,52,Houston,88525
U43924,2024-02-19 00:00:00,active,38,Phoenix,112046
U43925,2024-10-01 00:00:00,active,35,Los Angeles,N/A
U43926,2024-10-09 00:00:00,inactive,50,Phoenix,69164
U43927,2024-12-04 00:00:00,active,31,Phoenix,79058
U43928,2024-12-21 00:00:00,inactive,65,Phoenix,93130
U43929,2024-09-20 00:00:00,active,53,Los Angeles,90312
U43930,2024-03-12 00:00:00,active,30,London,21198
U43931,2024-09-26 00:00:00,inactive,,London,36423
U43932,2024-11-26 00:00:00,inactive,58,Mumbai,66165
U43933,2024-02-02 00:00:00,inactive,63,Chicago,N/A
U43934,2024-07-31 00:00:00,inactive,61,Houston,42051
U43935,2024-01-19 00:00:00,active,53,London,109404
U43936,2024-10-14 00:00:00,inactive,63,Mumbai,102612
U43937,2024-05-26 00:00:00,active,,Phoenix,36515
U43938,2024-10-31 00:00:00,inactive,54,London,20988
U43939,2024-02-23 00:00:00,active,49,Houston,54392
U43940,2024-09-13 00:00:00,inactive,56,London,101292
U43941,2024-11-22 00:00:00,active,63,Houston,37959
U43942,2024-01-01 00:00:00,active,,London,N/A
U43943,2024-09-24 00:00:00,active,52,New York,N/A
U43944,2024-11-26 00:00:00,inactive,37,Mumbai,68622
U43945,2024-07-24 00:00:00,inactive,62,Mumbai,83795
U43946,2024-02-14 00:00:00,active,60,Delhi,110854
U43947,2024-11-12 00:00:00,active,55,Mumbai,60376
U43948,2024-11-06 00:00:00,active,41,Chicago,78462
U43949,2024-09-12 00:00:00,inactive,25,Chicago,41534
U43950,2024-02-12 00:00:00,active,26,Los Angeles,44897
U43951,2024-06-21 00:00:00,active,,New York,33036
U43952,2024-10-02 00:00:00,inactive,24,London,113843
U43953,2024-07-06 00:00:00,inactive,37,Houston,113605
U43954,2024-04-24 00:00:00,inactive,61,Mumbai,90237
U43955,2024-11-25 00:00:00,active,,Chicago,109374
U43956,2024-11-17 00:00:00,inactive,62,Delhi,89785
U43957,2024-02-03 00:00:00,inactive,21,Chicago,67109
U43958,2024-07-23 00:00:00,active,60,Los Angeles,80715
U43959,2024-08-27 00:00:00,inactive,28,Los Angeles,82998
U43960,2024-09-23 00:00:00,active,65,New York,71489
U43961,2024-09-11 00:00:00,inactive,19,Delhi,75306
U43962,2024-10-07 00:00:00,inactive,34,Houston,N/A
U43963,2024-04-07 00:00:00,inactive,35,London,62470
U43964,2024-12-24 00:00:00,inactive,53,Delhi,104308
U43965,2024-01-04 00:00:00,inactive,64,Houston,95956
U43966,2024-05-24 00:00:00,active,24,Phoenix,40376
U43967,2024-06-08 00:00:00,active,37,Phoenix,66821
U43968,2024-12-23 00:00:00,inactive,52,New York,60594
U43969,2024-06-22 00:00:00,active,54,Houston,107729
U43970,2024-10-25 00:00:00,active,,Mumbai,74539
U43971,2024-12-24 00:00:00,active,21,Mumbai,N/A
U43972,2024-06-19 00:00:00,active,64,Mumbai,89787
U43973,2024-10-08 00:00:00,inactive,,Chicago,57256
U43974,2024-06-30 00:00:00,inactive,45,London,51443
U43975,2024-09-08 00:00:00,inactive,32,Chicago,26399
U43976,2024-05-03 00:00:00,active,40,Mumbai,105467
U43977,2024-03-28 00:00:00,active,61,New York,72161
U43978,2024-05-01 00:00:00,active,38,Delhi,100805
U43979,2024-03-23 00:00:00,inactive,18,London,98604
U43980,2024-05-07 00:00:00,active,19,Los Angeles,37790
U43981,2024-01-02 00:00:00,inactive,37,Delhi,N/A
U43982,2024-03-26 00:00:00,active,43,Houston,78854
U43983,2024-03-02 00:00:00,inactive,23,London,53944
U43984,2024-03-01 00:00:00,active,39,Delhi,N/A
U43985,2024-04-27 00:00:00,active,20,London,75364
U43986,2024-01-28 00:00:00,active,53,New York,N/A
U43987,2024-05-31 00:00:00,active,19,Delhi,N/A
U43988,2024-01-16 00:00:00,inactive,58,London,116269
U43989,2024-11-23 00:00:00,inactive,45,Delhi,36180
U43990,2024-02-14 00:00:00,inactive,21,Mumbai,64811
U43991,2024-11-13 00:00:00,inactive,44,New York,45369
U43992,2024-03-18 00:00:00,active,42,Phoenix,23125
U43993,2024-03-21 00:00:00,active,18,Houston,112818
U43994,2024-12-15 00:00:00,inactive,34,New York,44648
U43995,2024-03-04 00:00:00,inactive,42,Mumbai,62684
U43996,2024-11-15 00:00:00,inactive,64,Delhi,38043
U43997,2024-06-10 00:00:00,inactive,18,London,51595
U43998,2024-07-12 00:00:00,active,21,Chicago,54398
U43999,2024-10-21 00:00:00,inactive,48,Chicago,41299
U44000,2024-08-02 00:00:00,active,35,Chicago,54319
U44001,2024-06-21 00:00:00,inactive,32,Los Angeles,93048
U44002,2024-12-03 00:00:00,inactive,39,New York,40435
U44003,2024-05-29 00:00:00,active,49,Delhi,N/A
U44004,2024-07-04 00:00:00,active,51,Los Angeles,63188
U44005,2024-09-29 00:00:00,inactive,20,Delhi,31416
U44006,2024-09-08 00:00:00,inactive,63,Houston,112413
U44007,2024-02-05 00:00:00,inactive,36,Phoenix,N/A
U44008,2024-09-08 00:00:00,active,23,Houston,55603
U44009,2024-06-25 00:00:00,inactive,37,Phoenix,88945
U44010,2024-12-09 00:00:00,inactive,58,Phoenix,32056
U44011,2024-10-25 00:00:00,inactive,28,New York,105071
U44012,2024-05-26 00:00:00,active,34,Phoenix,93704
U44013,2024-05-07 00:00:00,active,39,Los Angeles,55765
U44014,2024-08-08 00:00:00,active,58,New York,97784
U44015,2024-03-02 00:00:00,active,52,Chicago,96641
U44016,2024-10-11 00:00:00,active,31,Houston,110184
U44017,2024-06-19 00:00:00,inactive,25,Mumbai,109654
U44018,2024-12-25 00:00:00,active,64,Phoenix,N/A
U44019,2024-03-19 00:00:00,active,23,New York,61838
U44020,2024-08-06 00:00:00,inactive,35,Phoenix,37256
U44021,2024-04-26 00:00:00,inactive,26,New York,98974
U44022,2024-08-11 00:00:00,active,45,Mumbai,38552
U44023,2024-09-16 00:00:00,inactive,,London,22413
U44024,2024-10-18 00:00:00,inactive,55,Houston,N/A
U44025,2024-08-29 00:00:00,active,20,New York,88042
U44026,2024-05-10 00:00:00,active,24,New York,N/A
U44027,2024-12-26 00:00:00,inactive,62,Mumbai,52525
U44028,2024-11-16 00:00:00,active,46,Delhi,56350
U44029,2024-06-13 00:00:00,active,54,Houston,67613
U44030,2024-04-13 00:00:00,inactive,35,Los Angeles,N/A
U44031,2024-07-27 00:00:00,inactive,49,Chicago,73503
U44032,2024-07-23 00:00:00,active,30,Chicago,N/A
U44033,2024-04-13 00:00:00,active,45,Delhi,N/A
U44034,2024-03-04 00:00:00,active,64,London,100120
U44035,2024-01-15 00:00:00,inactive,58,Mumbai,54013
U44036,2024-09-18 00:00:00,inactive,51,Mumbai,N/A
U44037,2024-10-24 00:00:00,active,33,Chicago,40250
U44038,2024-08-30 00:00:00,active,56,New York,50890
U44039,2024-03-04 00:00:00,inactive,28,Phoenix,73783
U44040,2024-07-29 00:00:00,active,56,New York,46055
U44041,2024-10-13 00:00:00,inactive,40,Delhi,37728
U44042,2024-11-27 00:00:00,active,43,Houston,68639
U44043,2024-07-11 00:00:00,inactive,42,Houston,75447
U44044,2024-08-18 00:00:00,inactive,53,Houston,36240
U44045,2024-05-13 00:00:00,active,58,Houston,106355
U44046,2024-03-15 00:00:00,active,52,Mumbai,49202
U44047,2024-06-01 00:00:00,active,34,Houston,108820
U44048,2024-09-22 00:00:00,inactive,,Houston,79615
U44049,2024-05-04 00:00:00,active,45,Mumbai,37245
U44050,2024-03-17 00:00:00,inactive,38,Chicago,35878
U44051,2024-12-20 00:00:00,inactive,34,Los Angeles,118013
U44052,2024-05-08 00:00:00,active,25,Delhi,104537
U44053,2024-09-29 00:00:00,active,60,Chicago,35205
U44054,2024-04-25 00:00:00,inactive,36,Delhi,25635
U44055,2024-09-17 00:00:00,inactive,31,Mumbai,89574
U44056,2024-10-20 00:00:00,inactive,60,New York,46207
U44057,2024-12-19 00:00:00,active,33,Los Angeles,113715
U44058,2024-10-30 00:00:00,active,59,Los Angeles,72591
U44059,2024-05-21 00:00:00,inactive,26,London,62605
U44060,2024-08-29 00:00:00,inactive,42,Delhi,72828
U44061,2024-07-23 00:00:00,inactive,61,Mumbai,54147
U44062,2024-08-09 00:00:00,active,57,Delhi,43138
U44063,2024-04-07 00:00:00,active,,Chicago,35358
U44064,2024-05-03 00:00:00,inactive,37,London,109496
U44065,2024-01-10 00:00:00,inactive,58,Delhi,58409
U44066,2024-07-26 00:00:00,inactive,59,Phoenix,N/A
U44067,2024-05-14 00:00:00,inactive,42,London,21251
U44068,2024-08-29 00:00:00,active,28,Phoenix,92040
U44069,2024-07-08 00:00:00,active,61,Chicago,79649
U44070,2024-12-28 00:00:00,inactive,49,Los Angeles,96713
U44071,2024-10-25 00:00:00,active,60,Chicago,87734
U44072,2024-08-25 00:00:00,inactive,29,Houston,105407
U44073,2024-04-14 00:00:00,inactive,25,Mumbai,89248
U44074,2024-08-04 00:00:00,active,47,Delhi,101306
U44075,2024-01-27 00:00:00,active,55,Chicago,109808
U44076,2024-07-11 00:00:00,active,34,New York,86126
U44077,2024-08-04 00:00:00,inactive,62,Los Angeles,70952
U44078,2024-06-04 00:00:00,active,34,New York,116025
U44079,2024-05-30 00:00:00,active,26,Los Angeles,N/A
U44080,2024-05-25 00:00:00,inactive,,Los Angeles,N/A
U44081,2024-07-03 00:00:00,inactive,28,New York,29689
U44082,2024-01-16 00:00:00,active,48,New York,114869
U44083,2024-10-08 00:00:00,inactive,53,Chicago,N/A
U44084,2024-01-12 00:00:00,inactive,29,Phoenix,64988
U44085,2024-06-16 00:00:00,active,,Delhi,79633
U44086,2024-12-27 00:00:00,active,50,Delhi,36248
U44087,2024-04-14 00:00:00,active,26,Chicago,55180
U44088,2024-06-08 00:00:00,active,24,Phoenix,87465
U44089,2024-12-19 00:00:00,active,23,Phoenix,49059
U44090,2024-05-19 00:00:00,inactive,26,Los Angeles,72231
U44091,2024-12-03 00:00:00,active,42,Houston,112254
U44092,2024-12-17 00:00:00,inactive,44,Delhi,113642
U44093,2024-02-03 00:00:00,inactive,44,Los Angeles,108398
U44094,2024-12-14 00:00:00,inactive,52,Delhi,N/A
U44095,2024-09-25 00:00:00,inactive,64,Mumbai,31163
U44096,2024-09-23 00:00:00,inactive,50,Los Angeles,94153
U44097,2024-02-09 00:00:00,active,42,Mumbai,81769
U44098,2024-07-10 00:00:00,inactive,18,Chicago,99729
U44099,2024-04-20 00:00:00,inactive,22,Delhi,32627
U44100,2024-11-28 00:00:00,active,27,New York,58183
U44101,2024-11-05 00:00:00,active,41,Phoenix,73803
U44102,2024-10-28 00:00:00,inactive,64,Los Angeles,29984
U44103,2024-02-15 00:00:00,active,24,New York,32649
U44104,2024-10-17 00:00:00,inactive,29,Mumbai,111638
U44105,2024-08-06 00:00:00,inactive,47,Phoenix,101113
U44106,2024-07-10 00:00:00,active,64,Mumbai,119365
U44107,2024-08-07 00:00:00,inactive,55,Delhi,21343
U44108,2024-06-25 00:00:00,inactive,52,Los Angeles,116285
U44109,2024-08-04 00:00:00,inactive,21,Mumbai,38651
U44110,2024-05-11 00:00:00,active,26,Phoenix,41053
U44111,2024-08-05 00:00:00,active,59,New York,104815
U44112,2024-03-05 00:00:00,inactive,34,Phoenix,90991
U44113,2024-06-22 00:00:00,inactive,41,Phoenix,N/A
U44114,2024-09-07 00:00:00,active,33,Phoenix,49995
U44115,2024-05-22 00:00:00,active,27,New York,91954
U44116,2024-06-15 00:00:00,inactive,53,Mumbai,N/A
U44117,2024-02-10 00:00:00,inactive,57,Phoenix,119029
U44118,2024-05-21 00:00:00,inactive,31,Chicago,94695
U44119,2024-10-12 00:00:00,inactive,28,Chicago,72804
U44120,2024-02-11 00:00:00,active,19,Los Angeles,N/A
U44121,2024-10-27 00:00:00,inactive,19,Mumbai,109917
U44122,2024-07-21 00:00:00,active,27,Los Angeles,94714
U44123,2024-12-20 00:00:00,inactive,31,Mumbai,61038
U44124,2024-12-25 00:00:00,active,57,Houston,61504
U44125,2024-01-26 00:00:00,inactive,63,Delhi,64084
U44126,2024-10-05 00:00:00,active,64,Houston,20951
U44127,2024-12-22 00:00:00,inactive,38,Chicago,30665
U44128,2024-08-02 00:00:00,inactive,62,Mumbai,49707
U44129,2024-03-16 00:00:00,inactive,24,Chicago,78187
U44130,2024-08-14 00:00:00,inactive,46,Los Angeles,100829
U44131,2024-04-04 00:00:00,inactive,32,London,110364
U44132,2024-07-25 00:00:00,inactive,52,Los Angeles,109928
U44133,2024-09-05 00:00:00,inactive,36,Phoenix,94419
U44134,2024-09-25 00:00:00,active,60,Houston,32313
U44135,2024-08-24 00:00:00,inactive,55,Los Angeles,111651
U44136,2024-06-02 00:00:00,inactive,31,Chicago,73790
U44137,2024-02-12 00:00:00,active,36,Delhi,N/A
U44138,2024-03-11 00:00:00,inactive,23,Mumbai,68934
U44139,2024-01-09 00:00:00,active,24,London,46032
U44140,2024-05-29 00:00:00,inactive,,Delhi,106164
U44141,2024-04-29 00:00:00,active,39,Mumbai,116987
U44142,2024-10-09 00:00:00,inactive,58,Houston,81454
U44143,2024-11-03 00:00:00,active,48,Houston,92479
U44144,2024-11-06 00:00:00,active,,Chicago,37902
U44145,2024-06-29 00:00:00,active,54,Mumbai,68360
U44146,2024-01-19 00:00:00,active,26,Houston,104724
U44147,2024-04-14 00:00:00,inactive,60,Houston,76094
U44148,2024-05-18 00:00:00,active,49,Delhi,82640
U44149,2024-07-25 00:00:00,inactive,36,Delhi,30926
U44150,2024-03-12 00:00:00,active,28,Los Angeles,45264
U44151,2024-04-18 00:00:00,active,27,Delhi,32024
U44152,2024-02-20 00:00:00,inactive,43,New York,29103
U44153,2024-03-15 00:00:00,active,50,Houston,106410
U44154,2024-06-04 00:00:00,active,33,Phoenix,37043
U44155,2024-12-30 00:00:00,inactive,48,London,26772
U44156,2024-04-24 00:00:00,inactive,42,Delhi,N/A
U44157,2024-04-29 00:00:00,inactive,65,Mumbai,109915
U44158,2024-02-21 00:00:00,active,49,Delhi,49617
U44159,2024-02-05 00:00:00,inactive,61,Chicago,47774
U44160,2024-10-28 00:00:00,inactive,48,Mumbai,110139
U44161,2024-03-29 00:00:00,inactive,46,New York,97412
U44162,2024-06-22 00:00:00,active,20,Delhi,71943
U44163,2024-04-14 00:00:00,inactive,30,Los Angeles,113437
U44164,2024-04-27 00:00:00,inactive,26,New York,48411
U44165,2024-06-25 00:00:00,inactive,46,New York,47164
U44166,2024-02-14 00:00:00,inactive,44,New York,64441
U44167,2024-06-13 00:00:00,inactive,43,Houston,104870
U44168,2024-09-26 00:00:00,active,55,Chicago,N/A
U44169,2024-10-27 00:00:00,inactive,37,Mumbai,93865
U44170,2024-12-21 00:00:00,inactive,59,London,80874
U44171,2024-10-28 00:00:00,inactive,24,New York,64569
U44172,2024-06-03 00:00:00,inactive,49,Chicago,20692
U44173,2024-10-14 00:00:00,active,47,Chicago,83647
U44174,2024-03-05 00:00:00,active,47,Mumbai,33343
U44175,2024-09-01 00:00:00,active,55,Los Angeles,31012
U44176,2024-03-08 00:00:00,inactive,65,New York,116324
U44177,2024-02-06 00:00:00,active,28,New York,64642
U44178,2024-10-04 00:00:00,inactive,40,Chicago,22068
U44179,2024-08-06 00:00:00,active,25,Mumbai,103119
U44180,2024-10-16 00:00:00,active,57,Delhi,28446
U44181,2024-12-01 00:00:00,active,52,London,47647
U44182,2024-11-18 00:00:00,active,36,Delhi,100542
U44183,2024-07-25 00:00:00,active,60,Phoenix,20700
U44184,2024-01-10 00:00:00,inactive,53,Delhi,88840
U44185,2024-08-17 00:00:00,inactive,61,Houston,118285
U44186,2024-11-27 00:00:00,inactive,50,Delhi,87444
U44187,2024-11-25 00:00:00,inactive,46,Los Angeles,25717
U44188,2024-05-20 00:00:00,active,30,Houston,63208
U44189,2024-12-10 00:00:00,inactive,43,Chicago,51770
U44190,2024-04-18 00:00:00,active,27,New York,86908
U44191,2024-08-17 00:00:00,active,53,New York,110230
U44192,2024-07-10 00:00:00,inactive,24,Chicago,N/A
U44193,2024-07-14 00:00:00,inactive,63,Chicago,49785
U44194,2024-11-02 00:00:00,inactive,52,Los Angeles,56015
U44195,2024-02-14 00:00:00,active,38,London,64119
U44196,2024-06-30 00:00:00,active,56,Houston,74208
U44197,2024-07-11 00:00:00,active,40,Houston,44623
U44198,2024-12-19 00:00:00,inactive,31,Los Angeles,117278
U44199,2024-06-03 00:00:00,active,33,Mumbai,37838
U44200,2024-07-13 00:00:00,inactive,29,New York,N/A
U44201,2024-07-05 00:00:00,active,29,Los Angeles,20481
U44202,2024-08-13 00:00:00,active,28,New York,118492
U44203,2024-03-24 00:00:00,active,50,Chicago,49261
U44204,2024-11-06 00:00:00,active,21,Los Angeles,49377
U44205,2024-03-30 00:00:00,active,54,Chicago,46408
U44206,2024-12-17 00:00:00,active,19,Houston,40667
U44207,2024-10-12 00:00:00,inactive,30,Delhi,63154
U44208,2024-11-20 00:00:00,inactive,37,New York,78541
U44209,2024-02-17 00:00:00,active,44,Delhi,30440
U44210,2024-01-21 00:00:00,active,58,Delhi,N/A
U44211,2024-02-23 00:00:00,active,26,Chicago,N/A
U44212,2024-10-03 00:00:00,inactive,21,London,26964
U44213,2024-06-17 00:00:00,inactive,19,Houston,36972
U44214,2024-06-10 00:00:00,active,51,Houston,113530
U44215,2024-04-26 00:00:00,active,53,Houston,80301
U44216,2024-07-05 00:00:00,inactive,59,Los Angeles,110906
U44217,2024-06-28 00:00:00,active,18,Houston,80363
U44218,2024-09-06 00:00:00,inactive,35,London,45664
U44219,2024-06-26 00:00:00,active,60,Chicago,101277
U44220,2024-06-08 00:00:00,active,27,London,43306
U44221,2024-10-10 00:00:00,inactive,28,London,N/A
U44222,2024-02-22 00:00:00,active,22,Mumbai,60516
U44223,2024-11-27 00:00:00,active,39,Mumbai,82598
U44224,2024-09-18 00:00:00,inactive,20,New York,53056
U44225,2024-04-25 00:00:00,inactive,65,Phoenix,85503
U44226,2024-05-13 00:00:00,active,61,New York,113210
U44227,2024-03-18 00:00:00,inactive,30,Los Angeles,27096
U44228,2024-10-16 00:00:00,inactive,,Chicago,96706
U44229,2024-02-14 00:00:00,active,31,Chicago,N/A
U44230,2024-07-16 00:00:00,inactive,36,Phoenix,66362
U44231,2024-03-25 00:00:00,inactive,40,Phoenix,N/A
U44232,2024-12-25 00:00:00,inactive,26,London,66739
U44233,2024-10-24 00:00:00,inactive,50,Houston,N/A
U44234,2024-02-28 00:00:00,active,56,New York,48014
U44235,2024-11-18 00:00:00,active,59,London,47674
U44236,2024-02-20 00:00:00,inactive,52,Mumbai,111264
U44237,2024-04-02 00:00:00,inactive,56,Houston,109798
U44238,2024-12-06 00:00:00,inactive,55,London,55269
U44239,2024-03-31 00:00:00,inactive,62,London,115035
U44240,2024-09-09 00:00:00,inactive,24,Mumbai,22202
U44241,2024-08-22 00:00:00,active,45,Mumbai,93831
U44242,2024-07-01 00:00:00,inactive,49,Chicago,71992
U44243,2024-12-17 00:00:00,inactive,49,Phoenix,N/A
U44244,2024-09-10 00:00:00,inactive,49,Houston,N/A
U44245,2024-04-11 00:00:00,inactive,60,Chicago,33352
U44246,2024-09-11 00:00:00,active,60,Chicago,53936
U44247,2024-12-31 00:00:00,inactive,46,Phoenix,101826
U44248,2024-01-11 00:00:00,inactive,41,London,22385
U44249,2024-06-12 00:00:00,active,60,Delhi,20843
U44250,2024-07-27 00:00:00,active,51,Mumbai,23634
U44251,2024-11-18 00:00:00,inactive,55,Houston,118306
U44252,2024-01-04 00:00:00,active,63,London,86721
U44253,2024-11-22 00:00:00,inactive,45,Houston,N/A
U44254,2024-06-21 00:00:00,active,24,New York,48433
U44255,2024-01-03 00:00:00,inactive,46,Los Angeles,24296
U44256,2024-01-11 00:00:00,inactive,42,Chicago,N/A
U44257,2024-07-24 00:00:00,inactive,51,Houston,81195
U44258,2024-06-17 00:00:00,active,31,Phoenix,41406
U44259,2024-02-18 00:00:00,active,28,London,34800
U44260,2024-07-07 00:00:00,inactive,27,Houston,66368
U44261,2024-01-17 00:00:00,inactive,37,New York,66415
U44262,2024-01-14 00:00:00,inactive,63,Phoenix,84563
U44263,2024-02-13 00:00:00,inactive,19,London,73083
U44264,2024-02-04 00:00:00,active,31,Phoenix,96781
U44265,2024-02-15 00:00:00,active,65,Mumbai,95672
U44266,2024-06-23 00:00:00,active,47,New York,118735
U44267,2024-09-06 00:00:00,inactive,64,Delhi,62788
U44268,2024-11-10 00:00:00,active,29,Los Angeles,N/A
U44269,2024-09-18 00:00:00,inactive,52,New York,89850
U44270,2024-03-11 00:00:00,inactive,27,Mumbai,113894
U44271,2024-09-14 00:00:00,inactive,64,Houston,108706
U44272,2024-01-04 00:00:00,inactive,31,Mumbai,22918
U44273,2024-02-24 00:00:00,inactive,45,Los Angeles,117871
U44274,2024-03-14 00:00:00,inactive,61,Houston,109245
U44275,2024-12-24 00:00:00,active,39,Chicago,104208
U44276,2024-01-27 00:00:00,active,42,London,43881
U44277,2024-03-19 00:00:00,inactive,58,Los Angeles,N/A
U44278,2024-03-10 00:00:00,active,26,Delhi,103439
U44279,2024-04-27 00:00:00,active,48,Los Angeles,108672
U44280,2024-08-16 00:00:00,inactive,61,Chicago,97167
U44281,2024-05-15 00:00:00,inactive,48,Houston,28477
U44282,2024-07-14 00:00:00,inactive,33,Delhi,21017
U44283,2024-10-18 00:00:00,inactive,18,Chicago,53949
U44284,2024-09-09 00:00:00,inactive,64,New York,87144
U44285,2024-06-19 00:00:00,active,62,Delhi,100050
U44286,2024-09-30 00:00:00,inactive,29,London,59797
U44287,2024-04-03 00:00:00,inactive,21,Phoenix,42961
U44288,2024-10-06 00:00:00,inactive,60,New York,55068
U44289,2024-01-16 00:00:00,inactive,38,Chicago,73379
U44290,2024-06-10 00:00:00,active,59,Mumbai,71687
U44291,2024-06-15 00:00:00,active,52,Mumbai,87374
U44292,2024-02-16 00:00:00,active,55,Houston,76403
U44293,2024-09-16 00:00:00,inactive,28,Houston,70344
U44294,2024-09-06 00:00:00,active,29,Mumbai,71516
U44295,2024-06-22 00:00:00,inactive,33,London,24490
U44296,2024-03-16 00:00:00,inactive,64,Chicago,78907
U44297,2024-12-09 00:00:00,active,35,Phoenix,75295
U44298,2024-12-05 00:00:00,active,62,Phoenix,80999
